Place_ID X Date,target
1WV2OIN X 2020-03-08,70.62
1WV2OIN X 2020-03-09,84.35
1WV2OIN X 2020-03-10,67.53
1WV2OIN X 2020-03-11,98.52
1WV2OIN X 2020-03-12,101.18
1WV2OIN X 2020-03-13,84.61
1WV2OIN X 2020-03-14,89.54
1WV2OIN X 2020-03-15,84.47
1WV2OIN X 2020-03-16,83.04
1WV2OIN X 2020-03-17,83.59
1WV2OIN X 2020-03-18,85.69
1WV2OIN X 2020-03-19,96.8
1WV2OIN X 2020-03-20,80.84
1WV2OIN X 2020-03-21,99.92
1WV2OIN X 2020-03-22,73.6
1WV2OIN X 2020-03-23,69.3
1WV2OIN X 2020-03-24,85.59
1WV2OIN X 2020-03-25,86.25
1WV2OIN X 2020-03-26,78.18
1WV2OIN X 2020-03-27,69.86
1WV2OIN X 2020-03-28,75.72
1WV2OIN X 2020-03-29,75.39
1WV2OIN X 2020-03-30,78.4
1WV2OIN X 2020-03-31,83.76
1WV2OIN X 2020-04-01,74.75
1WV2OIN X 2020-04-02,94.44
1WV2OIN X 2020-04-03,67.13
1WV2OIN X 2020-04-04,100.8
27N3G71 X 2020-01-02,33.14
27N3G71 X 2020-01-03,45.43
27N3G71 X 2020-01-04,34.08
27N3G71 X 2020-01-05,29.94
27N3G71 X 2020-01-06,36.47
27N3G71 X 2020-01-07,59.27
27N3G71 X 2020-01-08,44.06
27N3G71 X 2020-01-09,28.53
27N3G71 X 2020-01-10,30.16
27N3G71 X 2020-01-11,39.86
27N3G71 X 2020-01-12,40.8
27N3G71 X 2020-01-13,35.38
27N3G71 X 2020-01-14,73.02
27N3G71 X 2020-01-15,43.11
27N3G71 X 2020-01-16,38.08
27N3G71 X 2020-01-17,72.91
27N3G71 X 2020-01-18,59.82
27N3G71 X 2020-01-19,43.77
27N3G71 X 2020-01-20,62.36
27N3G71 X 2020-01-21,42.21
27N3G71 X 2020-01-22,64.8
27N3G71 X 2020-01-23,44.08
27N3G71 X 2020-01-24,38.66
27N3G71 X 2020-01-25,51.89
27N3G71 X 2020-01-26,33.75
27N3G71 X 2020-01-27,48.0
27N3G71 X 2020-01-28,36.65
27N3G71 X 2020-01-29,31.11
27N3G71 X 2020-01-30,31.62
27N3G71 X 2020-01-31,26.32
27N3G71 X 2020-02-01,26.15
27N3G71 X 2020-02-02,39.71
27N3G71 X 2020-02-03,65.74
27N3G71 X 2020-02-04,42.05
27N3G71 X 2020-02-05,47.15
27N3G71 X 2020-02-06,29.37
27N3G71 X 2020-02-07,43.81
27N3G71 X 2020-02-08,54.03
27N3G71 X 2020-02-09,32.43
27N3G71 X 2020-02-10,62.48
27N3G71 X 2020-02-11,41.0
27N3G71 X 2020-02-12,77.68
27N3G71 X 2020-02-13,42.29
27N3G71 X 2020-02-14,48.47
27N3G71 X 2020-02-15,52.8
27N3G71 X 2020-02-16,45.81
27N3G71 X 2020-02-17,37.76
27N3G71 X 2020-02-18,40.89
27N3G71 X 2020-02-19,38.52
27N3G71 X 2020-02-20,61.43
27N3G71 X 2020-02-21,45.46
27N3G71 X 2020-02-22,56.93
27N3G71 X 2020-02-23,38.24
27N3G71 X 2020-02-24,59.1
27N3G71 X 2020-02-25,66.51
27N3G71 X 2020-02-26,33.67
27N3G71 X 2020-02-27,27.96
27N3G71 X 2020-02-28,41.15
27N3G71 X 2020-02-29,52.38
27N3G71 X 2020-03-01,44.32
27N3G71 X 2020-03-02,56.21
27N3G71 X 2020-03-03,48.24
27N3G71 X 2020-03-04,42.37
27N3G71 X 2020-03-05,38.27
27N3G71 X 2020-03-06,35.57
27N3G71 X 2020-03-07,42.88
27N3G71 X 2020-03-08,48.22
27N3G71 X 2020-03-09,53.8
27N3G71 X 2020-03-10,54.67
27N3G71 X 2020-03-11,36.35
27N3G71 X 2020-03-12,45.62
27N3G71 X 2020-03-13,53.79
27N3G71 X 2020-03-14,57.85
27N3G71 X 2020-03-15,33.48
27N3G71 X 2020-03-16,34.03
27N3G71 X 2020-03-17,53.16
27N3G71 X 2020-03-18,46.59
27N3G71 X 2020-03-19,63.08
27N3G71 X 2020-03-20,34.95
27N3G71 X 2020-03-21,72.43
27N3G71 X 2020-03-22,110.29
27N3G71 X 2020-03-23,39.07
27N3G71 X 2020-03-24,42.51
27N3G71 X 2020-03-25,43.73
27N3G71 X 2020-03-26,57.57
27N3G71 X 2020-03-27,56.2
27N3G71 X 2020-03-28,34.6
27N3G71 X 2020-03-29,38.17
27N3G71 X 2020-03-30,36.63
27N3G71 X 2020-03-31,38.23
27N3G71 X 2020-04-01,35.88
27N3G71 X 2020-04-02,45.89
27N3G71 X 2020-04-03,51.4
27N3G71 X 2020-04-04,67.48
2DIIB3S X 2020-01-02,39.37
2DIIB3S X 2020-01-03,26.9
2DIIB3S X 2020-01-04,29.62
2DIIB3S X 2020-01-05,38.34
2DIIB3S X 2020-01-06,36.51
2DIIB3S X 2020-01-07,31.38
2DIIB3S X 2020-01-08,38.21
2DIIB3S X 2020-01-09,24.7
2DIIB3S X 2020-01-10,46.77
2DIIB3S X 2020-01-11,23.41
2DIIB3S X 2020-01-12,22.03
2DIIB3S X 2020-01-13,28.29
2DIIB3S X 2020-01-14,27.72
2DIIB3S X 2020-01-15,33.51
2DIIB3S X 2020-01-16,28.87
2DIIB3S X 2020-01-17,33.29
2DIIB3S X 2020-01-18,32.46
2DIIB3S X 2020-01-19,54.71
2DIIB3S X 2020-01-20,51.91
2DIIB3S X 2020-01-21,46.42
2DIIB3S X 2020-01-22,43.37
2DIIB3S X 2020-01-23,41.488
2DIIB3S X 2020-01-24,39.71
2DIIB3S X 2020-01-25,35.96
2DIIB3S X 2020-01-26,45.96
2DIIB3S X 2020-01-27,28.29
2DIIB3S X 2020-01-28,28.65
2DIIB3S X 2020-01-29,27.16
2DIIB3S X 2020-01-30,25.58
2DIIB3S X 2020-01-31,31.58
2DIIB3S X 2020-02-01,23.56
2DIIB3S X 2020-02-02,30.88
2DIIB3S X 2020-02-03,30.35
2DIIB3S X 2020-02-04,32.4
2DIIB3S X 2020-02-05,45.79
2DIIB3S X 2020-02-06,59.58
2DIIB3S X 2020-02-07,68.37
2DIIB3S X 2020-02-11,24.95
2DIIB3S X 2020-02-12,27.75
2DIIB3S X 2020-02-13,35.24
2DIIB3S X 2020-02-14,31.04
2DIIB3S X 2020-02-15,34.82
2DIIB3S X 2020-02-16,23.826
2DIIB3S X 2020-02-17,38.45
2DIIB3S X 2020-02-18,29.52
2DIIB3S X 2020-02-19,26.46
2DIIB3S X 2020-02-20,26.1
2DIIB3S X 2020-02-21,26.8
2DIIB3S X 2020-02-22,24.57
2DIIB3S X 2020-02-23,29.04
2DIIB3S X 2020-02-24,44.644
2DIIB3S X 2020-02-25,23.58
2DIIB3S X 2020-02-26,20.91
2DIIB3S X 2020-02-27,28.73
2DIIB3S X 2020-02-28,25.8
2DIIB3S X 2020-02-29,23.14
2DIIB3S X 2020-03-01,22.44
2DIIB3S X 2020-03-02,34.86
2DIIB3S X 2020-03-03,37.28
2DIIB3S X 2020-03-04,43.91
2DIIB3S X 2020-03-05,50.97
2DIIB3S X 2020-03-06,55.16
2DIIB3S X 2020-03-07,41.9
2DIIB3S X 2020-03-08,22.551
2DIIB3S X 2020-03-09,34.33
2DIIB3S X 2020-03-10,25.55
2DIIB3S X 2020-03-11,32.05
2DIIB3S X 2020-03-12,27.16
2DIIB3S X 2020-03-13,30.14
2DIIB3S X 2020-03-14,39.71
2DIIB3S X 2020-03-15,31.99
2DIIB3S X 2020-03-16,36.75
2DIIB3S X 2020-03-17,31.62
2DIIB3S X 2020-03-18,21.16
2DIIB3S X 2020-03-19,54.37
2DIIB3S X 2020-03-20,34.31
2DIIB3S X 2020-03-21,60.082
2DIIB3S X 2020-03-22,52.65
2DIIB3S X 2020-03-23,54.8
2DIIB3S X 2020-03-24,52.55
2DIIB3S X 2020-03-25,64.07
2DIIB3S X 2020-03-26,77.2
2DIIB3S X 2020-03-27,71.92
2DIIB3S X 2020-03-28,22.97
2DIIB3S X 2020-03-29,26.44
2DIIB3S X 2020-03-30,29.73
2DIIB3S X 2020-03-31,29.77
2DIIB3S X 2020-04-01,25.18
2DIIB3S X 2020-04-02,25.34
2DIIB3S X 2020-04-03,26.86
2DIIB3S X 2020-04-04,41.6
33H2WX0 X 2020-01-02,44.29
33H2WX0 X 2020-01-03,35.95
33H2WX0 X 2020-01-04,54.11
33H2WX0 X 2020-01-05,37.56
33H2WX0 X 2020-01-06,62.052
33H2WX0 X 2020-01-07,56.534
33H2WX0 X 2020-01-08,90.376
33H2WX0 X 2020-01-09,45.34
33H2WX0 X 2020-01-10,60.77
33H2WX0 X 2020-01-11,63.33
33H2WX0 X 2020-01-12,39.45
33H2WX0 X 2020-01-13,46.43
33H2WX0 X 2020-01-14,51.92
33H2WX0 X 2020-01-15,73.49
33H2WX0 X 2020-01-16,61.474
33H2WX0 X 2020-01-17,56.324
33H2WX0 X 2020-01-18,44.48
33H2WX0 X 2020-01-19,54.083999999999996
33H2WX0 X 2020-01-20,57.66
33H2WX0 X 2020-01-21,54.36
33H2WX0 X 2020-01-22,44.92
33H2WX0 X 2020-01-23,54.72
33H2WX0 X 2020-01-24,51.72
33H2WX0 X 2020-01-25,53.358000000000004
33H2WX0 X 2020-01-26,52.54
33H2WX0 X 2020-01-27,63.89
33H2WX0 X 2020-01-28,54.20399999999999
33H2WX0 X 2020-01-29,45.66
33H2WX0 X 2020-01-30,45.533
33H2WX0 X 2020-01-31,54.17
33H2WX0 X 2020-02-01,47.28
33H2WX0 X 2020-02-02,40.65
33H2WX0 X 2020-02-03,64.634
33H2WX0 X 2020-02-04,64.26
33H2WX0 X 2020-02-05,51.364
33H2WX0 X 2020-02-06,54.38
33H2WX0 X 2020-02-07,45.96
33H2WX0 X 2020-02-08,55.41
33H2WX0 X 2020-02-09,42.85
33H2WX0 X 2020-02-10,44.68
33H2WX0 X 2020-02-11,75.04
33H2WX0 X 2020-02-12,41.67
33H2WX0 X 2020-02-13,58.51
33H2WX0 X 2020-02-14,71.27
33H2WX0 X 2020-02-15,48.214
33H2WX0 X 2020-02-16,63.54
33H2WX0 X 2020-02-17,51.61
33H2WX0 X 2020-02-18,43.93
33H2WX0 X 2020-02-19,56.12
33H2WX0 X 2020-02-20,53.998000000000005
33H2WX0 X 2020-02-21,48.7
33H2WX0 X 2020-02-22,48.4
33H2WX0 X 2020-02-23,54.05
33H2WX0 X 2020-02-24,60.57
33H2WX0 X 2020-02-25,55.98
33H2WX0 X 2020-02-26,73.75
33H2WX0 X 2020-02-27,51.48
33H2WX0 X 2020-02-28,62.28
33H2WX0 X 2020-02-29,59.04
33H2WX0 X 2020-03-01,82.12
33H2WX0 X 2020-03-02,44.87
33H2WX0 X 2020-03-03,46.13
33H2WX0 X 2020-03-04,64.46
33H2WX0 X 2020-03-05,51.83
33H2WX0 X 2020-03-06,50.38
33H2WX0 X 2020-03-07,61.04
33H2WX0 X 2020-03-08,52.22
33H2WX0 X 2020-03-09,73.73
33H2WX0 X 2020-03-10,52.49
33H2WX0 X 2020-03-11,54.22
33H2WX0 X 2020-03-12,72.96
33H2WX0 X 2020-03-13,83.93
33H2WX0 X 2020-03-14,52.04
33H2WX0 X 2020-03-15,46.77
33H2WX0 X 2020-03-16,51.6
33H2WX0 X 2020-03-17,74.71
33H2WX0 X 2020-03-18,63.26
33H2WX0 X 2020-03-19,74.07
33H2WX0 X 2020-03-20,62.37
33H2WX0 X 2020-03-21,68.97
33H2WX0 X 2020-03-22,63.82
33H2WX0 X 2020-03-23,55.43
33H2WX0 X 2020-03-24,66.88
33H2WX0 X 2020-03-25,53.47
33H2WX0 X 2020-03-26,57.4
33H2WX0 X 2020-03-27,66.59
33H2WX0 X 2020-03-28,77.67
33H2WX0 X 2020-03-29,42.8
33H2WX0 X 2020-03-30,61.71
33H2WX0 X 2020-03-31,43.56
33H2WX0 X 2020-04-01,47.18
33H2WX0 X 2020-04-02,52.3
33H2WX0 X 2020-04-03,70.99
33H2WX0 X 2020-04-04,37.11
4B4QSFT X 2020-01-02,100.87
4B4QSFT X 2020-01-03,107.89
4B4QSFT X 2020-01-04,108.24
4B4QSFT X 2020-01-05,85.54
4B4QSFT X 2020-01-06,100.29
4B4QSFT X 2020-01-07,59.19
4B4QSFT X 2020-01-08,40.55
4B4QSFT X 2020-01-09,87.28
4B4QSFT X 2020-01-10,85.41
4B4QSFT X 2020-01-11,115.01
4B4QSFT X 2020-01-12,75.23
4B4QSFT X 2020-01-13,57.42
4B4QSFT X 2020-01-14,112.51
4B4QSFT X 2020-01-15,75.14
4B4QSFT X 2020-01-16,83.21
4B4QSFT X 2020-01-17,107.72399999999999
4B4QSFT X 2020-01-18,76.69
4B4QSFT X 2020-01-19,107.52
4B4QSFT X 2020-01-20,92.4
4B4QSFT X 2020-01-21,68.36
4B4QSFT X 2020-01-22,82.73
4B4QSFT X 2020-01-23,80.98
4B4QSFT X 2020-01-24,103.33
4B4QSFT X 2020-01-25,56.25
4B4QSFT X 2020-01-26,103.96
4B4QSFT X 2020-01-27,32.74
4B4QSFT X 2020-01-28,41.95
4B4QSFT X 2020-01-29,59.5
4B4QSFT X 2020-01-30,56.86
4B4QSFT X 2020-01-31,86.06
4B4QSFT X 2020-02-01,98.78
4B4QSFT X 2020-02-02,110.79
4B4QSFT X 2020-02-03,81.9
4B4QSFT X 2020-02-04,66.71
4B4QSFT X 2020-02-05,47.35
4B4QSFT X 2020-02-06,76.39
4B4QSFT X 2020-02-07,101.48
4B4QSFT X 2020-02-08,64.09
4B4QSFT X 2020-02-09,67.2
4B4QSFT X 2020-02-10,96.91
4B4QSFT X 2020-02-11,95.17
4B4QSFT X 2020-02-12,93.16
4B4QSFT X 2020-02-13,64.87
4B4QSFT X 2020-02-14,67.58
4B4QSFT X 2020-02-15,72.76
4B4QSFT X 2020-02-16,54.3
4B4QSFT X 2020-02-17,35.41
4B4QSFT X 2020-02-18,56.15
4B4QSFT X 2020-02-19,57.46
4B4QSFT X 2020-02-20,75.13
4B4QSFT X 2020-02-21,93.374
4B4QSFT X 2020-02-22,60.09
4B4QSFT X 2020-02-23,49.64
4B4QSFT X 2020-02-24,67.71
4B4QSFT X 2020-02-25,47.23
4B4QSFT X 2020-02-26,55.88
4B4QSFT X 2020-02-27,51.42
4B4QSFT X 2020-02-28,52.96
4B4QSFT X 2020-02-29,54.26
4B4QSFT X 2020-03-01,77.39
4B4QSFT X 2020-03-02,79.52
4B4QSFT X 2020-03-03,63.77
4B4QSFT X 2020-03-04,54.62
4B4QSFT X 2020-03-05,73.66
4B4QSFT X 2020-03-06,75.334
4B4QSFT X 2020-03-07,58.65
4B4QSFT X 2020-03-08,66.89
4B4QSFT X 2020-03-09,67.8
4B4QSFT X 2020-03-10,58.59
4B4QSFT X 2020-03-11,50.96
4B4QSFT X 2020-03-12,58.84
4B4QSFT X 2020-03-13,71.02
4B4QSFT X 2020-03-14,61.38
4B4QSFT X 2020-03-15,76.34
4B4QSFT X 2020-03-16,43.33
4B4QSFT X 2020-03-17,71.76
4B4QSFT X 2020-03-18,75.83
4B4QSFT X 2020-03-19,60.31
4B4QSFT X 2020-03-20,45.66
4B4QSFT X 2020-03-21,83.61
4B4QSFT X 2020-03-22,55.52
4B4QSFT X 2020-03-23,67.35
4B4QSFT X 2020-03-24,83.25
4B4QSFT X 2020-03-25,75.98
4B4QSFT X 2020-03-26,59.73
4B4QSFT X 2020-03-27,55.66
4B4QSFT X 2020-03-28,41.76
4B4QSFT X 2020-03-29,36.99
4B4QSFT X 2020-03-30,62.34
4B4QSFT X 2020-03-31,58.81
4B4QSFT X 2020-04-01,60.99
4B4QSFT X 2020-04-02,62.86
4B4QSFT X 2020-04-03,67.18
4B4QSFT X 2020-04-04,70.41
4DOKYIS X 2020-01-02,20.12
4DOKYIS X 2020-01-03,18.69
4DOKYIS X 2020-01-04,19.32
4DOKYIS X 2020-01-05,15.41
4DOKYIS X 2020-01-06,41.07
4DOKYIS X 2020-01-07,32.501999999999995
4DOKYIS X 2020-01-08,16.79
4DOKYIS X 2020-01-09,19.32
4DOKYIS X 2020-01-10,16.76
4DOKYIS X 2020-01-11,29.06
4DOKYIS X 2020-01-12,28.839000000000002
4DOKYIS X 2020-01-13,23.58
4DOKYIS X 2020-01-14,17.28
4DOKYIS X 2020-01-15,25.36
4DOKYIS X 2020-01-16,34.05
4DOKYIS X 2020-01-17,32.33
4DOKYIS X 2020-01-18,22.1
4DOKYIS X 2020-01-19,22.81
4DOKYIS X 2020-01-20,21.69
4DOKYIS X 2020-01-21,22.95
4DOKYIS X 2020-01-22,31.87
4DOKYIS X 2020-01-23,18.320999999999998
4DOKYIS X 2020-01-24,17.99
4DOKYIS X 2020-01-25,22.29
4DOKYIS X 2020-01-26,24.84
4DOKYIS X 2020-01-27,16.98
4DOKYIS X 2020-01-28,23.96
4DOKYIS X 2020-01-29,15.87
4DOKYIS X 2020-01-30,16.972
4DOKYIS X 2020-01-31,14.15
4DOKYIS X 2020-02-01,14.24
4DOKYIS X 2020-02-02,21.86
4DOKYIS X 2020-02-03,11.64
4DOKYIS X 2020-02-04,12.48
4DOKYIS X 2020-02-05,13.26
4DOKYIS X 2020-02-06,17.28
4DOKYIS X 2020-02-07,21.29
4DOKYIS X 2020-02-08,17.59
4DOKYIS X 2020-02-09,28.278000000000002
4DOKYIS X 2020-02-10,19.28
4DOKYIS X 2020-02-11,27.66
4DOKYIS X 2020-02-12,16.06
4DOKYIS X 2020-02-13,16.8
4DOKYIS X 2020-02-14,13.04
4DOKYIS X 2020-02-15,20.25
4DOKYIS X 2020-02-16,13.09
4DOKYIS X 2020-02-17,15.86
4DOKYIS X 2020-02-18,16.81
4DOKYIS X 2020-02-19,15.31
4DOKYIS X 2020-02-20,18.44
4DOKYIS X 2020-02-21,23.27
4DOKYIS X 2020-02-22,33.48
4DOKYIS X 2020-02-23,16.896
4DOKYIS X 2020-02-24,16.87
4DOKYIS X 2020-02-25,14.14
4DOKYIS X 2020-02-26,19.7
4DOKYIS X 2020-02-27,17.6
4DOKYIS X 2020-02-28,22.23
4DOKYIS X 2020-02-29,30.02
4DOKYIS X 2020-03-01,16.507
4DOKYIS X 2020-03-02,27.84
4DOKYIS X 2020-03-03,20.13
4DOKYIS X 2020-03-04,22.15
4DOKYIS X 2020-03-05,30.06
4DOKYIS X 2020-03-06,25.66
4DOKYIS X 2020-03-07,16.0
4DOKYIS X 2020-03-08,14.9
4DOKYIS X 2020-03-09,20.62
4DOKYIS X 2020-03-10,22.27
4DOKYIS X 2020-03-11,16.16
4DOKYIS X 2020-03-12,17.28
4DOKYIS X 2020-03-13,15.77
4DOKYIS X 2020-03-14,19.13
4DOKYIS X 2020-03-15,24.24
4DOKYIS X 2020-03-16,21.71
4DOKYIS X 2020-03-17,16.01
4DOKYIS X 2020-03-18,21.62
4DOKYIS X 2020-03-19,16.26
4DOKYIS X 2020-03-20,18.97
4DOKYIS X 2020-03-21,24.03
4DOKYIS X 2020-03-22,21.21
4DOKYIS X 2020-03-23,30.52
4DOKYIS X 2020-03-24,25.48
4DOKYIS X 2020-03-25,25.71
4DOKYIS X 2020-03-26,29.33
4DOKYIS X 2020-03-27,20.88
4DOKYIS X 2020-03-28,21.846999999999998
4DOKYIS X 2020-03-29,23.27
4DOKYIS X 2020-03-30,30.12
4DOKYIS X 2020-03-31,28.546
4DOKYIS X 2020-04-01,37.45
4DOKYIS X 2020-04-02,34.99
4DOKYIS X 2020-04-03,34.53
4DOKYIS X 2020-04-04,48.882000000000005
4KBBZUA X 2020-01-02,24.92
4KBBZUA X 2020-01-03,40.26
4KBBZUA X 2020-01-04,32.62
4KBBZUA X 2020-01-05,27.94
4KBBZUA X 2020-01-06,29.38
4KBBZUA X 2020-01-07,24.91
4KBBZUA X 2020-01-08,21.99
4KBBZUA X 2020-01-09,24.03
4KBBZUA X 2020-01-10,26.47
4KBBZUA X 2020-01-11,20.01
4KBBZUA X 2020-01-12,20.53
4KBBZUA X 2020-01-13,24.1
4KBBZUA X 2020-01-14,61.37
4KBBZUA X 2020-01-15,54.09
4KBBZUA X 2020-01-16,23.93
4KBBZUA X 2020-01-17,25.67
4KBBZUA X 2020-01-18,21.72
4KBBZUA X 2020-01-19,42.49
4KBBZUA X 2020-01-20,17.877
4KBBZUA X 2020-01-21,24.51
4KBBZUA X 2020-01-22,20.91
4KBBZUA X 2020-01-23,19.14
4KBBZUA X 2020-01-24,13.52
4KBBZUA X 2020-01-25,18.85
4KBBZUA X 2020-01-26,23.21
4KBBZUA X 2020-01-27,16.12
4KBBZUA X 2020-01-28,19.95
4KBBZUA X 2020-01-29,21.59
4KBBZUA X 2020-01-30,27.2
4KBBZUA X 2020-01-31,56.48
4KBBZUA X 2020-02-01,24.648000000000003
4KBBZUA X 2020-02-02,16.51
4KBBZUA X 2020-02-03,20.725
4KBBZUA X 2020-02-04,22.62
4KBBZUA X 2020-02-05,18.53
4KBBZUA X 2020-02-06,22.19
4KBBZUA X 2020-02-07,20.19
4KBBZUA X 2020-02-08,20.5
4KBBZUA X 2020-02-09,15.84
4KBBZUA X 2020-02-10,16.83
4KBBZUA X 2020-02-11,28.21
4KBBZUA X 2020-02-12,18.76
4KBBZUA X 2020-02-13,18.43
4KBBZUA X 2020-02-14,17.42
4KBBZUA X 2020-02-15,14.602
4KBBZUA X 2020-02-16,22.18
4KBBZUA X 2020-02-17,15.01
4KBBZUA X 2020-02-18,23.13
4KBBZUA X 2020-02-19,17.264
4KBBZUA X 2020-02-20,16.91
4KBBZUA X 2020-02-21,18.71
4KBBZUA X 2020-02-22,25.56
4KBBZUA X 2020-02-23,12.73
4KBBZUA X 2020-02-24,18.73
4KBBZUA X 2020-02-25,15.11
4KBBZUA X 2020-02-26,14.47
4KBBZUA X 2020-02-27,15.99
4KBBZUA X 2020-02-28,25.57
4KBBZUA X 2020-02-29,17.76
4KBBZUA X 2020-03-01,13.7
4KBBZUA X 2020-03-02,15.15
4KBBZUA X 2020-03-03,21.74
4KBBZUA X 2020-03-04,14.04
4KBBZUA X 2020-03-05,28.81
4KBBZUA X 2020-03-06,15.17
4KBBZUA X 2020-03-07,13.33
4KBBZUA X 2020-03-08,18.48
4KBBZUA X 2020-03-09,25.95
4KBBZUA X 2020-03-10,16.4
4KBBZUA X 2020-03-11,18.54
4KBBZUA X 2020-03-12,20.48
4KBBZUA X 2020-03-13,16.322
4KBBZUA X 2020-03-14,22.6
4KBBZUA X 2020-03-15,14.64
4KBBZUA X 2020-03-16,19.36
4KBBZUA X 2020-03-17,15.14
4KBBZUA X 2020-03-18,16.43
4KBBZUA X 2020-03-19,24.9
4KBBZUA X 2020-03-20,13.25
4KBBZUA X 2020-03-21,19.04
4KBBZUA X 2020-03-22,14.64
4KBBZUA X 2020-03-23,16.3
4KBBZUA X 2020-03-24,18.97
4KBBZUA X 2020-03-25,23.93
4KBBZUA X 2020-03-26,19.08
4KBBZUA X 2020-03-27,19.13
4KBBZUA X 2020-03-28,26.43
4KBBZUA X 2020-03-29,22.48
4KBBZUA X 2020-03-30,21.72
4KBBZUA X 2020-04-01,25.65
4KBBZUA X 2020-04-02,18.09
4KBBZUA X 2020-04-03,21.41
4KBBZUA X 2020-04-04,46.74
4Y8QUA3 X 2020-01-02,24.66
4Y8QUA3 X 2020-01-03,22.31
4Y8QUA3 X 2020-01-04,23.73
4Y8QUA3 X 2020-01-05,34.07
4Y8QUA3 X 2020-01-06,25.27
4Y8QUA3 X 2020-01-07,29.84
4Y8QUA3 X 2020-01-08,22.6
4Y8QUA3 X 2020-01-09,21.46
4Y8QUA3 X 2020-01-10,30.21
4Y8QUA3 X 2020-01-11,28.23
4Y8QUA3 X 2020-01-12,22.45
4Y8QUA3 X 2020-01-13,27.34
4Y8QUA3 X 2020-01-14,23.48
4Y8QUA3 X 2020-01-15,24.62
4Y8QUA3 X 2020-01-16,25.09
4Y8QUA3 X 2020-01-17,24.75
4Y8QUA3 X 2020-01-18,24.78
4Y8QUA3 X 2020-01-19,26.42
4Y8QUA3 X 2020-01-20,23.96
4Y8QUA3 X 2020-01-21,22.89
4Y8QUA3 X 2020-01-22,17.61
4Y8QUA3 X 2020-01-23,28.69
4Y8QUA3 X 2020-01-24,22.15
4Y8QUA3 X 2020-01-25,19.61
4Y8QUA3 X 2020-01-26,27.18
4Y8QUA3 X 2020-01-27,23.31
4Y8QUA3 X 2020-01-28,35.31
4Y8QUA3 X 2020-01-29,38.84
4Y8QUA3 X 2020-01-30,32.71
4Y8QUA3 X 2020-01-31,36.3
4Y8QUA3 X 2020-02-01,38.2
4Y8QUA3 X 2020-02-02,20.34
4Y8QUA3 X 2020-02-03,15.58
4Y8QUA3 X 2020-02-04,22.63
4Y8QUA3 X 2020-02-05,45.72
4Y8QUA3 X 2020-02-06,24.49
4Y8QUA3 X 2020-02-07,34.69
4Y8QUA3 X 2020-02-08,34.24
4Y8QUA3 X 2020-02-09,47.85
4Y8QUA3 X 2020-02-10,24.7
4Y8QUA3 X 2020-02-11,23.52
4Y8QUA3 X 2020-02-12,29.69
4Y8QUA3 X 2020-02-13,21.22
4Y8QUA3 X 2020-02-14,26.53
4Y8QUA3 X 2020-02-15,36.23
4Y8QUA3 X 2020-02-16,30.45
4Y8QUA3 X 2020-02-17,16.51
4Y8QUA3 X 2020-02-18,20.97
4Y8QUA3 X 2020-02-19,22.86
4Y8QUA3 X 2020-02-20,25.91
4Y8QUA3 X 2020-02-21,38.83
4Y8QUA3 X 2020-02-22,31.66
4Y8QUA3 X 2020-02-23,13.22
4Y8QUA3 X 2020-02-24,22.18
4Y8QUA3 X 2020-02-25,21.54
4Y8QUA3 X 2020-02-26,22.01
4Y8QUA3 X 2020-02-27,22.19
4Y8QUA3 X 2020-02-28,20.565
4Y8QUA3 X 2020-02-29,23.6
4Y8QUA3 X 2020-03-01,33.61
4Y8QUA3 X 2020-03-02,29.34
4Y8QUA3 X 2020-03-03,30.93
4Y8QUA3 X 2020-03-04,28.43
4Y8QUA3 X 2020-03-05,28.71
4Y8QUA3 X 2020-03-06,23.82
4Y8QUA3 X 2020-03-07,33.25
4Y8QUA3 X 2020-03-08,33.49
4Y8QUA3 X 2020-03-09,27.61
4Y8QUA3 X 2020-03-10,32.23
4Y8QUA3 X 2020-03-11,24.88
4Y8QUA3 X 2020-03-12,20.98
4Y8QUA3 X 2020-03-13,18.4
4Y8QUA3 X 2020-03-14,13.66
4Y8QUA3 X 2020-03-15,20.1
4Y8QUA3 X 2020-03-16,21.45
4Y8QUA3 X 2020-03-17,29.23
4Y8QUA3 X 2020-03-18,27.43
4Y8QUA3 X 2020-03-19,18.45
4Y8QUA3 X 2020-03-20,18.42
4Y8QUA3 X 2020-03-21,14.63
4Y8QUA3 X 2020-03-22,28.2
4Y8QUA3 X 2020-03-23,23.59
4Y8QUA3 X 2020-03-24,26.89
4Y8QUA3 X 2020-03-25,36.04
4Y8QUA3 X 2020-03-26,35.08
4Y8QUA3 X 2020-03-27,29.15
4Y8QUA3 X 2020-03-28,24.84
4Y8QUA3 X 2020-03-29,15.17
4Y8QUA3 X 2020-03-30,17.77
4Y8QUA3 X 2020-03-31,28.86
4Y8QUA3 X 2020-04-01,20.57
4Y8QUA3 X 2020-04-02,28.39
4Y8QUA3 X 2020-04-03,14.97
4Y8QUA3 X 2020-04-04,17.0
5PXQINB X 2020-01-02,95.58200000000001
5PXQINB X 2020-01-03,78.61
5PXQINB X 2020-01-04,103.53
5PXQINB X 2020-03-03,39.0
5PXQINB X 2020-03-04,88.01
5PXQINB X 2020-03-05,102.87
5PXQINB X 2020-03-06,79.71
5PXQINB X 2020-03-07,114.15
5PXQINB X 2020-03-08,114.37
5PXQINB X 2020-03-09,82.81
